# Points,Area
52600,1.0005
52610,1.00051
52620,1.00048
52630,1.00051
52640,1.00054
52650,1.00057
52660,1.00056
52670,1.00054
52680,1.00055
52690,1.00054
52700,1.00055
52710,1.00057
52720,1.00057
52730,1.00057
52740,1.00056
52750,1.00057
52760,1.00055
52770,1.00057
52780,1.00056
52790,1.00057
52800,1.00053
52810,1.00053
52820,1.00053
52830,1.00051
52840,1.00052
52850,1.0005
52860,1.00048
52870,1.00047
52880,1.00046
52890,1.00048
52900,1.00048
52910,1.00049
52920,1.0005
52930,1.00049
52940,1.00048
52950,1.00048
52960,1.0005
52970,1.00049
52980,1.00049
52990,1.0005
53000,1.00051
53010,1.0005
53020,1.00051
53030,1.00049
53040,1.00049
53050,1.00046
53060,1.00045
53070,1.00047
53080,1.00047
53090,1.00047
53100,1.00049
53110,1.0005
53120,1.00051
53130,1.00054
53140,1.00055
53150,1.00055
53160,1.00056
53170,1.00056
53180,1.00054
53190,1.00056
53200,1.00054
53210,1.00054
53220,1.00054
53230,1.00053
53240,1.00052
53250,1.0005
53260,1.00052
53270,1.00052
53280,1.00052
53290,1.00055
53300,1.00056
53310,1.00056
53320,1.00053
53330,1.00055
53340,1.00052
53350,1.00053
53360,1.00053
53370,1.00052
53380,1.00052
53390,1.00054
53400,1.00054
53410,1.00055
53420,1.00057
53430,1.00057
53440,1.00056
53450,1.00056
53460,1.00054
53470,1.00055
53480,1.00056
53490,1.00056
53500,1.00058
53510,1.00059
53520,1.0006
53530,1.00061
53540,1.00062
53550,1.00062
53560,1.0006
53570,1.00063
53580,1.00062
53590,1.00063
53600,1.00062
53610,1.00061
53620,1.00062
53630,1.00062
53640,1.00062
53650,1.00063
53660,1.00064
53670,1.00062
53680,1.00063
53690,1.00064
53700,1.00062
53710,1.0006
53720,1.00058
53730,1.00058
53740,1.00057
53750,1.00058
53760,1.0006
53770,1.00059
53780,1.00061
53790,1.00061
53800,1.00061
53810,1.0006
53820,1.00059
53830,1.00062
53840,1.00062
53850,1.00062
53860,1.00063
53870,1.00066
53880,1.00068
53890,1.00069
53900,1.00065
53910,1.00061
53920,1.00059
53930,1.0006
53940,1.00058
53950,1.00056
53960,1.00056
53970,1.00054
53980,1.00054
53990,1.00051
54000,1.00051
54010,1.00052
54020,1.00051
54030,1.00051
54040,1.0005
54050,1.00052
54060,1.0005
54070,1.00051
54080,1.00052
54090,1.00053
54100,1.00049
54110,1.0005
54120,1.00051
54130,1.0005
54140,1.0005
54150,1.00048
54160,1.00048
54170,1.00048
54180,1.0005
54190,1.0005
54200,1.00051
54210,1.00052
54220,1.00052
54230,1.00049
54240,1.00052
54250,1.00054
54260,1.00053
54270,1.00056
54280,1.00054
54290,1.00055
54300,1.00054
54310,1.00054
54320,1.00056
54330,1.00053
54340,1.00055
54350,1.00052
54360,1.00053
54370,1.00053
54380,1.0005
54390,1.00048
54400,1.00048
54410,1.00051
54420,1.00052
54430,1.00052
54440,1.00051
54450,1.00048
54460,1.0005
54470,1.00048
54480,1.00049
54490,1.00049
54500,1.00046
54510,1.00044
54520,1.00042
54530,1.00042
54540,1.0004
54550,1.0004
54560,1.0004
54570,1.00038
54580,1.00039
54590,1.00039
54600,1.00041
54610,1.00042
54620,1.00043
54630,1.00043
54640,1.00042
54650,1.00041
54660,1.00039
54670,1.00041
54680,1.00042
54690,1.0004
54700,1.00042
54710,1.00041
54720,1.00038
54730,1.00037
54740,1.00037
54750,1.00039
54760,1.00041
54770,1.00043
54780,1.00044
54790,1.00043
54800,1.00043
54810,1.00044
54820,1.00043
54830,1.00045
54840,1.00046
54850,1.00045
54860,1.00045
54870,1.00046
54880,1.00047
54890,1.00043
54900,1.00044
54910,1.00045
54920,1.00045
54930,1.00046
54940,1.00047
54950,1.00044
54960,1.00044
54970,1.00046
54980,1.00047
54990,1.00048
55000,1.00049
55010,1.00049
55020,1.00051
55030,1.00049
55040,1.0005
55050,1.0005
55060,1.0005
55070,1.00048
55080,1.00049
55090,1.00049
55100,1.00046
55110,1.00045
55120,1.00044
55130,1.00042
55140,1.00043
55150,1.00043
55160,1.00043
55170,1.00044
55180,1.00046
55190,1.00047
55200,1.00044
55210,1.00045
55220,1.00043
55230,1.00042
55240,1.00042
55250,1.00039
55260,1.00039
55270,1.00039
55280,1.00039
55290,1.00039
55300,1.0004
55310,1.00038
55320,1.00039
55330,1.0004
55340,1.00036
55350,1.00036
55360,1.00036
55370,1.00035
55380,1.00036
55390,1.00036
55400,1.00036
55410,1.00037
55420,1.00036
55430,1.00032
55440,1.0003
55450,1.00031
55460,1.0003
55470,1.00031
55480,1.0003
55490,1.00032
55500,1.00033
55510,1.00032
55520,1.00032
55530,1.00032
55540,1.00034
55550,1.00031
55560,1.00032
55570,1.00032
55580,1.0003
55590,1.0003
55600,1.00027
55610,1.00026
55620,1.00026
55630,1.00026
55640,1.00027
55650,1.00025
55660,1.00025
55670,1.00026
55680,1.00026
55690,1.00026
55700,1.00027
55710,1.00027
55720,1.00025
55730,1.00027
55740,1.00026
55750,1.00028
55760,1.0003
55770,1.00029
55780,1.00031
55790,1.00032
55800,1.00032
55810,1.00029
55820,1.00031
55830,1.0003
55840,1.00031
55850,1.0003
55860,1.00029
55870,1.00031
55880,1.0003
55890,1.0003
55900,1.00031
55910,1.00032
55920,1.00032
55930,1.00034
55940,1.00033
55950,1.00034
55960,1.00033
55970,1.00032
55980,1.00033
55990,1.00034
56000,1.00034
56010,1.00031
56020,1.00031
56030,1.0003
56040,1.0003
56050,1.00031
56060,1.00031
56070,1.00032
56080,1.00032
56090,1.00029
56100,1.00028
56110,1.0003
56120,1.00032
56130,1.00032
56140,1.00032
56150,1.00031
56160,1.0003
56170,1.00031
56180,1.00031
56190,1.00032
56200,1.00032
56210,1.00032
56220,1.00033
56230,1.0003
56240,1.00031
56250,1.00033
56260,1.00032
56270,1.00032
56280,1.00032
56290,1.00032
56300,1.00033
56310,1.00031
56320,1.00029
56330,1.00031
56340,1.0003
56350,1.0003
56360,1.00032
56370,1.0003
56380,1.00032
56390,1.00032
56400,1.0003
56410,1.00029
56420,1.0003
56430,1.00032
56440,1.00029
56450,1.00032
56460,1.00031
56470,1.00032
56480,1.00033
56490,1.00033
56500,1.00033
56510,1.00036
56520,1.00037
56530,1.00034
56540,1.00034
56550,1.00034
56560,1.00034
56570,1.00035
56580,1.00032
56590,1.00033
56600,1.00033
56610,1.00032
56620,1.00033
56630,1.0003
56640,1.0003
56650,1.00031
56660,1.00033
56670,1.00033
56680,1.00031
56690,1.0003
56700,1.00031
56710,1.00033
56720,1.00035
56730,1.00035
56740,1.00037
56750,1.00036
56760,1.00033
56770,1.00032
56780,1.00033
56790,1.00035
56800,1.00036
56810,1.00036
56820,1.00034
56830,1.00035
56840,1.00037
56850,1.0004
56860,1.0004
56870,1.00041
56880,1.00041
56890,1.00041
56900,1.00044
56910,1.00046
56920,1.00047
56930,1.00045
56940,1.00047
56950,1.00047
56960,1.00048
56970,1.00047
56980,1.00046
56990,1.00046
57000,1.00045
57010,1.00045
57020,1.00045
57030,1.00043
57040,1.00044
57050,1.00045
57060,1.00046
57070,1.00047
57080,1.00046
57090,1.00045
57100,1.00047
57110,1.00046
57120,1.00049
57130,1.0005
57140,1.00051
57150,1.00051
57160,1.00052
57170,1.00051
57180,1.00052
57190,1.00052
57200,1.0005
57210,1.00053
57220,1.00055
57230,1.00056
57240,1.00055
57250,1.00058
57260,1.0006
57270,1.00058
57280,1.0006
57290,1.00059
57300,1.00057
57310,1.00058
57320,1.0006
57330,1.0006
57340,1.0006
57350,1.00059
57360,1.00058
57370,1.00058
57380,1.00059
57390,1.00061
57400,1.0006
57410,1.0006
57420,1.0006
57430,1.00061
57440,1.00063
57450,1.00064
57460,1.00064
57470,1.00063
57480,1.00063
57490,1.00061
57500,1.00058
57510,1.00058
57520,1.00056
57530,1.00054
57540,1.00054
57550,1.00055
57560,1.00053
57570,1.00051
57580,1.00053
57590,1.00051
57600,1.00054
57610,1.00054
57620,1.00053
57630,1.00052
57640,1.00053
57650,1.00054
57660,1.00051
57670,1.00052
57680,1.00053
57690,1.00051
57700,1.00052
57710,1.0005
57720,1.00048
57730,1.00049
57740,1.0005
57750,1.00051
57760,1.00048
57770,1.00047
57780,1.00047
57790,1.00048
57800,1.00049
57810,1.00048
57820,1.00047
57830,1.00046
57840,1.00045
57850,1.00045
57860,1.00045
57870,1.00046
57880,1.00047
57890,1.0005
57900,1.0005
57910,1.00051
57920,1.00053
57930,1.00054
57940,1.00055
57950,1.00058
57960,1.00058
57970,1.00058
57980,1.00057
57990,1.00058
58000,1.00058
58010,1.00057
58020,1.00056
58030,1.00055
58040,1.00058
58050,1.00056
58060,1.00056
58070,1.00057
58080,1.00056
58090,1.00056
58100,1.00059
58110,1.00057
58120,1.00057
58130,1.00055
58140,1.00055
58150,1.00053
58160,1.00054
58170,1.00053
58180,1.00052
58190,1.00052
58200,1.00054
58210,1.00053
58220,1.00054
58230,1.00055
58240,1.00055
58250,1.00055
58260,1.00054
58270,1.00054
58280,1.00055
58290,1.00055
58300,1.00057
58310,1.00057
58320,1.00056
58330,1.00059
58340,1.00058
58350,1.00057
58360,1.00057
58370,1.00057
58380,1.00057
58390,1.00057
58400,1.00055
58410,1.00054
58420,1.00054
58430,1.00052
58440,1.00053
58450,1.00055
58460,1.00056
58470,1.00056
58480,1.00056
58490,1.00055
58500,1.00054
58510,1.00055
58520,1.00054
58530,1.00054
58540,1.00053
58550,1.00053
58560,1.00052
58570,1.00053
58580,1.00054
58590,1.00051
58600,1.0005
58610,1.0005
58620,1.00048
58630,1.0005
58640,1.0005
58650,1.00051
58660,1.00053
58670,1.00054
58680,1.00052
58690,1.0005
58700,1.00051
58710,1.00049
58720,1.00051
58730,1.00049
58740,1.00049
58750,1.0005
58760,1.00049
58770,1.0005
58780,1.00047
58790,1.00048
58800,1.00049
58810,1.00051
58820,1.0005
58830,1.00051
58840,1.00053
58850,1.00054
58860,1.00055
58870,1.00056
58880,1.00054
58890,1.00053
58900,1.00053
58910,1.00053
58920,1.00053
58930,1.00053
58940,1.00054
58950,1.00054
58960,1.00053
58970,1.00052
58980,1.00052
58990,1.00051
59000,1.00051
59010,1.00051
59020,1.00052
59030,1.00052
59040,1.00052
59050,1.00053
59060,1.00051
59070,1.00051
59080,1.0005
59090,1.00048
59100,1.00048
59110,1.00049
59120,1.00051
59130,1.00053
59140,1.00052
59150,1.00052
59160,1.00052
59170,1.0005
59180,1.00051
59190,1.00051
59200,1.00052
59210,1.00052
59220,1.00051
59230,1.00052
59240,1.00052
59250,1.00054
59260,1.00054
59270,1.00052
59280,1.00053
59290,1.00051
59300,1.0005
59310,1.00051
59320,1.00049
59330,1.0005
59340,1.00053
59350,1.00054
59360,1.00053
59370,1.00055
59380,1.00053
59390,1.00055
59400,1.00057
59410,1.00057
59420,1.00058
59430,1.00059
59440,1.00061
59450,1.00061
59460,1.00059
59470,1.00059
59480,1.00061
59490,1.0006
59500,1.0006
59510,1.00059
59520,1.00061
59530,1.00058
59540,1.0006
59550,1.00057
59560,1.00053
59570,1.00053
59580,1.00052
59590,1.00052
59600,1.0005
59610,1.0005
59620,1.00051
59630,1.00049
59640,1.00049
59650,1.00049
59660,1.0005
59670,1.0005
59680,1.00049
59690,1.00049
59700,1.0005
59710,1.0005
59720,1.00049
59730,1.00049
59740,1.00047
59750,1.00049
59760,1.00051
59770,1.00052
59780,1.00053
59790,1.00052
59800,1.00052
59810,1.00053
59820,1.00051
59830,1.00051
59840,1.00051
59850,1.00048
59860,1.00046
59870,1.00045
59880,1.00044
59890,1.00041
59900,1.00042
59910,1.00042
59920,1.00042
59930,1.00039
59940,1.00039
59950,1.00041
59960,1.00043
59970,1.00044
59980,1.00043
59990,1.00041
60000,1.00039
60010,1.00037
60020,1.00036
60030,1.00034
60040,1.00036
60050,1.00035
60060,1.00035
60070,1.00036
60080,1.00035
60090,1.00032
60100,1.00033
60110,1.00035
60120,1.00035
60130,1.00033
60140,1.00033
60150,1.00035
60160,1.00037
60170,1.00037
60180,1.00039
60190,1.00037
60200,1.00038
60210,1.00036
60220,1.00038
60230,1.00038
60240,1.00039
60250,1.0004
60260,1.00041
60270,1.00038
60280,1.0004
60290,1.00039
60300,1.00037
60310,1.00035
60320,1.00037
60330,1.00039
60340,1.00038
60350,1.00039
60360,1.00039
60370,1.0004
60380,1.0004
60390,1.0004
60400,1.00038
60410,1.00038
60420,1.00038
60430,1.00038
60440,1.00038
60450,1.00037
60460,1.00038
60470,1.00038
60480,1.00038
60490,1.00037
60500,1.00038
60510,1.00038
60520,1.0004
60530,1.00041
60540,1.00041
60550,1.0004
60560,1.00042
60570,1.00041
60580,1.00042
60590,1.00041
60600,1.00038
60610,1.00038
60620,1.0004
60630,1.00041
60640,1.00041
60650,1.00041
60660,1.0004
60670,1.00041
60680,1.0004
60690,1.00042
60700,1.00042
60710,1.0004
60720,1.00041
60730,1.00042
60740,1.00041
60750,1.00042
60760,1.00041
60770,1.00042
60780,1.00043
60790,1.00044
60800,1.00044
60810,1.00047
60820,1.00048
60830,1.00047
60840,1.00048
60850,1.00049
60860,1.00049
60870,1.00046
60880,1.00047
60890,1.00048
60900,1.00048
60910,1.0005
60920,1.00051
60930,1.00051
60940,1.00053
60950,1.00052
60960,1.0005
60970,1.00052
60980,1.0005
60990,1.00052
61000,1.0005
61010,1.0005
61020,1.00052
61030,1.00049
61040,1.00049
61050,1.0005
61060,1.00051
61070,1.00052
61080,1.00053
61090,1.00053
61100,1.0005
61110,1.0005
61120,1.00047
61130,1.00047
61140,1.00048
61150,1.00049
61160,1.00049
61170,1.00047
61180,1.00048
61190,1.00046
61200,1.00046
61210,1.00047
61220,1.00047
61230,1.00047
61240,1.00048
61250,1.00048
61260,1.00047
61270,1.00046
61280,1.00045
61290,1.00042
61300,1.00042
61310,1.00042
61320,1.00042
61330,1.00042
61340,1.00043
61350,1.00041
61360,1.00043
61370,1.00045
61380,1.00043
61390,1.00045
61400,1.00044
61410,1.00046
61420,1.00048
61430,1.00046
61440,1.00044
61450,1.00041
61460,1.00042
61470,1.0004
61480,1.00039
61490,1.00041
61500,1.00042
61510,1.00042
61520,1.00042
61530,1.00043
61540,1.00046
61550,1.00047
61560,1.00048
61570,1.00048
61580,1.0005
61590,1.0005
61600,1.00049
61610,1.00047
61620,1.00049
61630,1.00049
61640,1.00049
61650,1.0005
61660,1.00052
61670,1.00052
61680,1.00053
61690,1.00055
61700,1.00053
61710,1.00052
61720,1.0005
61730,1.00052
61740,1.00051
61750,1.00052
61760,1.0005
61770,1.00049
61780,1.00048
61790,1.00049
61800,1.00048
61810,1.00048
61820,1.00048
61830,1.00049
61840,1.00049
61850,1.00048
61860,1.0005
61870,1.0005
61880,1.00048
61890,1.00048
61900,1.0005
61910,1.00049
61920,1.00046
61930,1.00045
61940,1.00045
61950,1.00043
61960,1.00044
61970,1.00045
61980,1.00046
61990,1.00048
62000,1.00049
62010,1.00049
62020,1.0005
62030,1.00049
62040,1.0005
62050,1.00049
62060,1.00047
62070,1.00047
62080,1.00046
62090,1.00047
62100,1.00046
62110,1.00045
62120,1.00046
62130,1.00043
62140,1.00043
62150,1.00042
62160,1.00043
62170,1.0004
62180,1.0004
62190,1.0004
62200,1.00038
62210,1.00039
62220,1.00039
62230,1.00038
62240,1.00037
62250,1.00038
62260,1.00037
62270,1.00038
62280,1.00037
62290,1.00035
62300,1.00035
62310,1.00036
62320,1.00037
62330,1.00036
62340,1.00037
62350,1.00037
62360,1.00037
62370,1.00038
62380,1.00035
62390,1.00036
62400,1.00038
62410,1.0004
62420,1.00041
62430,1.00043
62440,1.00043
62450,1.00043
62460,1.00043
62470,1.00043
62480,1.00044
62490,1.00044
62500,1.00043
62510,1.00044
62520,1.00042
62530,1.00043
62540,1.00043
62550,1.00044
62560,1.00043
62570,1.00044
62580,1.00042
62590,1.00042
62600,1.00041
62610,1.00041
62620,1.0004
62630,1.00037
62640,1.00036
62650,1.00037
62660,1.00038
62670,1.00037
62680,1.00037
62690,1.0004
62700,1.0004
62710,1.00038
62720,1.00037
62730,1.00037
62740,1.00037
62750,1.00037
62760,1.00036
62770,1.00035
62780,1.00034
62790,1.00033
62800,1.00032
62810,1.00032
62820,1.00034
62830,1.00033
62840,1.00031
62850,1.00032
62860,1.00032
62870,1.00031
62880,1.0003
62890,1.0003
62900,1.00028
62910,1.00026
62920,1.00024
62930,1.00023
62940,1.00024
62950,1.00022
62960,1.00022
62970,1.00023
62980,1.00023
62990,1.00022
63000,1.00022
63010,1.00024
63020,1.00024
63030,1.00025
63040,1.00024
63050,1.00022
63060,1.0002
63070,1.00018
63080,1.0002
63090,1.00021
63100,1.00021
63110,1.00021
63120,1.00023
63130,1.00024
63140,1.00025
63150,1.00025
63160,1.00026
63170,1.00027
63180,1.00026
63190,1.00027
63200,1.00028
63210,1.00028
63220,1.00029
63230,1.0003
63240,1.0003
63250,1.00031
63260,1.00033
63270,1.00032
63280,1.00033
63290,1.00034
63300,1.00035
63310,1.00033
63320,1.00034
63330,1.00033
63340,1.00034
63350,1.00032
63360,1.00032
63370,1.00032
63380,1.00032
63390,1.00031
63400,1.00032
63410,1.00032
63420,1.00032
63430,1.00032
63440,1.00032
63450,1.00031
63460,1.00032
63470,1.00033
63480,1.00033
63490,1.0003
63500,1.0003
63510,1.0003
63520,1.0003
63530,1.00031
63540,1.00031
63550,1.00032
63560,1.0003
63570,1.00029
63580,1.00029
63590,1.0003
63600,1.00027
63610,1.00027
63620,1.00025
63630,1.00025
63640,1.00025
63650,1.00025
63660,1.00024
63670,1.00023
63680,1.00024
63690,1.00026
63700,1.00028
63710,1.00028
63720,1.00029
63730,1.00026
63740,1.00025
63750,1.00026
63760,1.00026
63770,1.00026
63780,1.00025
63790,1.00026
63800,1.00027
63810,1.00028
63820,1.00029
63830,1.00028
63840,1.00026
63850,1.00028
63860,1.00028
63870,1.00026
63880,1.00028
63890,1.00028
63900,1.00028
63910,1.00029
63920,1.00028
63930,1.00027
63940,1.00028
63950,1.00028
63960,1.00028
63970,1.00025
63980,1.00026
63990,1.00024
64000,1.00022
64010,1.0002
64020,1.0002
64030,1.00022
64040,1.00023
64050,1.00024
64060,1.00024
64070,1.00024
64080,1.00022
64090,1.00022
64100,1.0002
64110,1.00022
64120,1.00021
64130,1.0002
64140,1.00022
64150,1.00023
64160,1.00024
64170,1.00026
64180,1.00024
64190,1.00024
64200,1.00024
64210,1.00026
64220,1.00026
64230,1.00027
64240,1.00027
64250,1.00027
64260,1.00026
64270,1.00027
64280,1.00028
64290,1.00028
64300,1.00028
64310,1.00029
64320,1.00029
64330,1.00028
64340,1.00027
64350,1.00028
64360,1.00026
64370,1.00027
64380,1.00028
64390,1.00029
64400,1.00031
64410,1.00027
64420,1.00028
64430,1.00028
64440,1.00027
64450,1.00026
64460,1.00024
64470,1.00024
64480,1.00024
64490,1.00024
64500,1.00023
64510,1.00022
64520,1.0002
64530,1.00019
64540,1.00019
64550,1.00018
64560,1.00018
64570,1.00016
64580,1.00017
64590,1.00017
64600,1.0002
64610,1.0002
64620,1.00021
64630,1.0002
64640,1.0002
64650,1.00019
64660,1.0002
64670,1.0002
64680,1.0002
64690,1.00019
64700,1.00019
64710,1.00018
64720,1.00019
64730,1.00018
64740,1.00019
64750,1.00021
64760,1.00021
64770,1.00023
64780,1.00021
64790,1.00022
64800,1.0002
64810,1.00019
64820,1.0002
64830,1.00021
64840,1.00021
64850,1.00021
64860,1.0002
64870,1.00021
64880,1.00021
64890,1.00021
64900,1.00022
64910,1.00023
64920,1.00023
64930,1.00023
64940,1.00025
64950,1.00024
64960,1.00023
64970,1.00021
64980,1.0002
64990,1.00021
65000,1.00023
65010,1.00024
65020,1.00022
65030,1.00024
65040,1.00023
65050,1.00024
65060,1.00025
65070,1.00023
65080,1.00024
65090,1.00024
65100,1.00023
65110,1.0002
65120,1.00021
65130,1.00021
65140,1.00018
65150,1.0002
65160,1.0002
65170,1.0002
65180,1.00021
65190,1.0002
65200,1.00019
65210,1.00017
65220,1.00019
65230,1.00019
65240,1.00019
65250,1.00018
65260,1.00018
65270,1.00018
65280,1.00018
65290,1.00016
65300,1.00016
65310,1.00015
65320,1.00013
65330,1.00014
65340,1.00015
65350,1.00013
65360,1.00014
65370,1.00016
65380,1.00016
65390,1.00017
65400,1.00017
65410,1.00016
65420,1.00018
65430,1.00016
65440,1.00017
65450,1.00017
65460,1.00019
65470,1.00016
65480,1.00018
65490,1.00018
65500,1.00017
65510,1.00017
65520,1.00017
65530,1.00017
65540,1.00017
65550,1.00018
65560,1.00015
65570,1.00016
65580,1.00018
65590,1.00018
65600,1.00019
65610,1.0002
65620,1.00022
65630,1.00021
65640,1.00022
65650,1.00022
65660,1.00022
65670,1.0002
65680,1.00021
65690,1.00022
65700,1.00023
65710,1.00022
65720,1.00023
65730,1.00022
65740,1.00023
65750,1.00023
65760,1.00024
65770,1.00026
65780,1.00027
65790,1.00029
65800,1.00028
65810,1.00029
65820,1.0003
65830,1.00028
65840,1.00029
65850,1.0003
65860,1.00029
65870,1.00031
65880,1.00031
65890,1.00029
65900,1.00028
65910,1.00028
65920,1.0003
65930,1.0003
65940,1.00031
65950,1.0003
65960,1.00031
65970,1.00031
65980,1.00032
65990,1.0003
66000,1.00029
66010,1.00029
66020,1.00031
66030,1.00033
66040,1.00035
66050,1.00035
66060,1.00035
66070,1.00036
66080,1.00034
66090,1.00034
66100,1.00032
66110,1.00032
66120,1.00032
66130,1.00032
66140,1.00031
66150,1.00032
66160,1.00032
66170,1.00034
66180,1.00033
66190,1.00032
66200,1.00033
66210,1.00031
66220,1.00031
66230,1.00031
66240,1.0003
66250,1.00031
66260,1.00032
66270,1.00034
66280,1.00035
66290,1.00037
66300,1.00036
66310,1.00036
66320,1.00037
66330,1.00039
66340,1.00037
66350,1.00038
66360,1.00037
66370,1.00039
66380,1.00039
66390,1.00039
66400,1.0004
66410,1.00041
66420,1.00039
66430,1.0004
66440,1.0004
66450,1.00039
66460,1.0004
66470,1.00038
66480,1.00039
66490,1.00039
66500,1.00039
66510,1.00038
66520,1.00038
66530,1.00036
66540,1.00035
66550,1.00036
66560,1.00034
66570,1.00036
66580,1.00035
66590,1.00034
66600,1.00034
66610,1.00034
66620,1.00032
66630,1.00033
66640,1.00032
66650,1.0003
66660,1.00032
66670,1.00033
66680,1.00033
66690,1.00033
66700,1.00033
66710,1.00033
66720,1.00034
66730,1.00035
66740,1.00035
66750,1.00034
66760,1.00034
66770,1.00033
66780,1.00035
66790,1.00036
66800,1.00036
66810,1.00038
66820,1.00036
66830,1.00035
66840,1.00037
66850,1.00037
66860,1.00034
66870,1.00035
66880,1.00035
66890,1.00035
66900,1.00034
66910,1.00034
66920,1.00034
66930,1.00033
66940,1.0003
66950,1.00029
66960,1.00028
66970,1.00028
66980,1.00026
66990,1.00026
67000,1.00027
67010,1.00026
67020,1.00028
67030,1.00027
67040,1.00026
67050,1.00025
67060,1.00024
67070,1.00024
67080,1.00026
67090,1.00028
67100,1.00027
67110,1.00028
67120,1.00028
67130,1.00026
67140,1.00027
67150,1.00027
67160,1.00028
67170,1.0003
67180,1.00031
67190,1.0003
67200,1.0003
67210,1.00028
67220,1.00029
67230,1.00028
67240,1.0003
67250,1.00032
67260,1.00032
67270,1.0003
67280,1.0003
67290,1.00031
67300,1.00029
67310,1.00029
67320,1.00028
67330,1.0003
67340,1.0003
67350,1.00028
67360,1.00028
67370,1.00028
67380,1.0003
67390,1.00029
67400,1.0003
67410,1.00032
67420,1.00034
67430,1.00031
67440,1.00032
67450,1.00032
67460,1.00031
67470,1.00031
67480,1.00031
67490,1.00032
67500,1.00035
67510,1.00036
67520,1.00036
67530,1.00036
67540,1.00036
67550,1.00038
67560,1.00038
67570,1.00039
67580,1.00037
67590,1.00035
67600,1.00037
67610,1.00038
67620,1.00038
67630,1.00038
67640,1.00037
67650,1.00036
67660,1.00036
67670,1.00035
67680,1.00036
67690,1.00036
67700,1.00038
67710,1.00038
67720,1.00036
67730,1.00037
67740,1.00039
67750,1.00038
67760,1.00035
67770,1.00035
67780,1.00035
67790,1.00037
67800,1.00039
67810,1.00038
67820,1.00037
67830,1.00039
67840,1.00038
67850,1.00036
67860,1.00035
67870,1.00034
67880,1.00037
67890,1.00037
67900,1.00037
67910,1.00039
67920,1.0004
67930,1.0004
67940,1.00041
67950,1.0004
67960,1.00039
67970,1.00039
67980,1.0004
67990,1.00039
68000,1.00038
68010,1.00039
68020,1.0004
68030,1.0004
68040,1.0004
68050,1.00042
68060,1.00044
68070,1.00044
68080,1.00044
68090,1.00042
68100,1.00041
68110,1.00041
68120,1.0004
68130,1.0004
68140,1.0004
68150,1.0004
68160,1.00038
68170,1.0004
68180,1.00041
68190,1.0004
68200,1.00041
68210,1.00041
68220,1.00041
68230,1.00042
68240,1.00041
68250,1.00042
68260,1.00039
68270,1.00038
68280,1.00038
68290,1.00036
68300,1.00034
68310,1.00035
68320,1.00034
68330,1.00035
68340,1.00035
68350,1.00037
68360,1.00037
68370,1.00038
68380,1.00038
68390,1.00036
68400,1.00035
68410,1.00034
68420,1.00034
68430,1.00035
68440,1.00036
68450,1.00036
68460,1.00037
68470,1.00037
68480,1.00037
68490,1.00038
68500,1.00039
68510,1.00038
68520,1.00038
68530,1.00038
68540,1.0004
68550,1.0004
68560,1.00041
68570,1.00039
68580,1.00039
68590,1.0004
68600,1.0004
68610,1.00042
68620,1.00041
68630,1.0004
68640,1.0004
68650,1.00041
68660,1.00042
68670,1.00045
68680,1.00047
68690,1.00048
68700,1.00046
68710,1.00047
68720,1.00047
68730,1.00046
68740,1.00047
68750,1.00046
68760,1.00046
68770,1.00047
68780,1.00048
68790,1.00046
68800,1.00045
68810,1.00046
68820,1.00045
68830,1.00046
68840,1.00046
68850,1.00048
68860,1.00049
68870,1.00048
68880,1.00049
68890,1.0005
68900,1.00049
68910,1.0005
68920,1.00049
68930,1.00049
68940,1.00048
68950,1.00048
68960,1.00048
68970,1.00049
68980,1.00049
68990,1.00048
69000,1.00046
69010,1.00045
69020,1.00047
69030,1.00048
69040,1.00049
69050,1.0005
69060,1.00048
69070,1.00048
69080,1.0005
69090,1.0005
69100,1.00051
69110,1.00051
69120,1.00052
69130,1.00054
69140,1.00053
69150,1.00051
69160,1.00052
69170,1.00052
69180,1.0005
69190,1.00052
69200,1.0005
69210,1.00051
69220,1.0005
69230,1.00049
69240,1.0005
69250,1.00049
69260,1.00049
69270,1.00048
69280,1.00046
69290,1.00045
69300,1.00045
69310,1.00045
69320,1.00042
69330,1.00041
69340,1.0004
69350,1.0004
69360,1.00038
69370,1.0004
69380,1.00042
69390,1.00042
69400,1.0004
69410,1.00041
69420,1.00041
69430,1.00041
69440,1.00042
69450,1.00043
69460,1.00044
69470,1.00043
69480,1.00045
69490,1.00046
69500,1.00047
69510,1.00046
69520,1.00047
69530,1.00048
69540,1.00047
69550,1.00048
69560,1.00046
69570,1.00045
69580,1.00045
69590,1.00044
69600,1.00044
69610,1.00045
69620,1.00045
69630,1.00045
69640,1.00047
69650,1.00047
69660,1.00047
69670,1.00047
69680,1.00047
69690,1.00047
69700,1.00045
69710,1.00045
69720,1.00044
69730,1.00046
69740,1.00046
69750,1.00047
69760,1.00044
69770,1.00045
69780,1.00044
69790,1.00044
69800,1.00044
69810,1.00044
69820,1.00046
69830,1.00045
69840,1.00044
69850,1.00045
69860,1.00046
69870,1.00046
69880,1.00044
69890,1.00042
69900,1.00042
69910,1.00042
69920,1.00041
69930,1.00043
69940,1.00043
69950,1.00042
69960,1.0004
69970,1.0004
69980,1.00041
69990,1.00042
70000,1.00042
70010,1.00041
70020,1.00042
70030,1.00041
70040,1.00041
70050,1.00042
70060,1.00042
70070,1.0004
70080,1.00043
